BookId	Author	WikipediaLink	WikidataId	DateOfBirth	DateOfDeath	CountryOfCitizenship	Occupation	LanguagesSpokenWrittenOrSigned	Genre	FieldOfWork	MemberOf	EducatedAt	InfluencedBy
7033	Le Moine, J. M. (James MacPherson), Sir	https://en.wikipedia.org/wiki/James_MacPherson_Le_Moine	Q3161239	1825-01-21T00:00:00Z	1912-02-05T00:00:00Z	Canada	historian	French	None	None	Literary and Historical Society of Quebec	collège François-de-Laval	None
49586	La Sizeranne, Robert de	https://fr.wikipedia.org/wiki/Robert_de_la_Sizeranne	Q16861637	1866-08-28T00:00:00Z	1932-09-14T00:00:00Z	France	art historian	French	None	None	None	None	None
27966	Dehan, Richard	http://en.wikipedia.org/wiki/Clotilde_Graves	Q5135590	1863-06-03T00:00:00Z	1932-12-05T00:00:00Z	Republic of Ireland	short story writer	English	None	None	None	None	None
17001	Lehmer, Derrick Norman	http://en.wikipedia.org/wiki/Derrick_Norman_Lehmer	Q1403868	1867-07-27T00:00:00Z	1938-09-08T00:00:00Z	United States of America	university teacher	None	None	number theory	Poetry Society of America	University of Chicago	None
22226	Winterbotham, R. R. (Russell Robert)	https://en.wikipedia.org/wiki/Russell_R._Winterbotham	Q7381738	1904-08-01T00:00:00Z	1971-06-09T00:00:00Z	United States of America	science fiction writer	American English	None	None	None	University of Kansas	None
66031	O'Brien, James Bronterre	https://en.wikipedia.org/wiki/James_Bronterre_O%27Brien	Q6130278	1805-01-01T00:00:00Z	1864-12-23T00:00:00Z	None	lawyer	None	None	None	None	None	None
40855	Robert-Houdin, Jean-Eugène	http://en.wikipedia.org/wiki/Jean_Eugène_Robert-Houdin	Q379773	1805-12-07T00:00:00Z	1871-06-13T00:00:00Z	France	inventor	French	None	None	None	None	None
63030	Montes, Francisco	https://es.wikipedia.org/wiki/Paquiro	Q2320910	1805-01-13T00:00:00Z	1851-04-04T00:00:00Z	Spain	bullfighter	Spanish	None	None	None	Escuela de Tauromaquia de Sevilla	None
13119	Hurll, Estelle M. (Estelle May)	https://en.wikipedia.org/wiki/Estelle_May_Hurll	Q5400942	1863-01-01T00:00:00Z	1924-01-01T00:00:00Z	United States of America	writer	None	None	None	None	None	None
11694	Murray, James Augustus Henry, Sir	https://en.wikipedia.org/wiki/James_Murray_(lexicographer)	Q960207	1837-02-07T00:00:00Z	1915-07-26T00:00:00Z	United Kingdom of Great Britain and Ireland	lexicographer	English	None	lexicography	American Academy of Arts and Sciences	None	None
10502	De Marchi, Emilio	https://it.wikipedia.org/wiki/Emilio_De_Marchi_(scrittore)	Q3724386	1851-07-31T00:00:00Z	1901-02-06T00:00:00Z	Kingdom of Italy	writer	Italian	None	None	None	None	None
22626	Sprague, Charles	http://en.wikipedia.org/wiki/Charles_Sprague_%28poet%29	Q5082601	1791-10-26T00:00:00Z	1875-01-22T00:00:00Z	United States of America	poet	None	None	None	None	None	None
13202	Watkins, Samuel R. (Samuel Rush)	https://en.wikipedia.org/wiki/Samuel_R._Watkins	Q2216687	1839-06-26T00:00:00Z	1901-07-20T00:00:00Z	United States of America	farmer	English	None	None	None	Jackson College (Tennessee)	None
60112	Bailey, Thomas	https://en.wikipedia.org/wiki/Thomas_Bailey_(topographer)	Q7787300	1785-07-31T00:00:00Z	1856-10-23T00:00:00Z	None	geographer	None	None	None	None	None	None
57193	France. Sovereign (1643-1715 : Louis XIV)	https://fr.wikipedia.org/wiki/Louis_XIV	Q7742	1638-09-05T00:00:00Z	1715-09-01T00:00:00Z	Kingdom of France	art collector	Spanish	None	None	New Monarchs	None	None
16634	Smith, Thorne	http://en.wikipedia.org/wiki/Thorne_Smith	Q2428988	1892-03-27T00:00:00Z	1934-06-21T00:00:00Z	United States of America	writer	English	None	None	None	Dartmouth College	None
58333	White, Richard Grant	https://en.wikipedia.org/wiki/Richard_Grant_White	Q7326025	1822-05-23T00:00:00Z	1885-04-08T00:00:00Z	United States of America	literary critic	None	None	None	None	New York University	None
36554	Hadow, Grace E. (Grace Eleanor)	http://en.wikipedia.org/wiki/Grace_Eleanor_Hadow	Q5591101	1875-12-09T00:00:00Z	1940-01-19T00:00:00Z	United Kingdom of Great Britain and Ireland	teacher	English	None	None	None	Somerville College	None
11434	Ségur, Sophie, comtesse de	https://fr.wikipedia.org/wiki/Comtesse_de_S%C3%A9gur	Q465681	1799-08-01T00:00:00Z	1874-01-01T00:00:00Z	France	writer	French	short novel	None	None	None	None
38326	Bede, the Venerable, Saint	http://en.wikipedia.org/wiki/Bede	Q154938	0672-01-01T00:00:00Z	0735-01-01T00:00:00Z	Kingdom of Northumbria	translator	Latin	None	None	None	None	None
50681	Urban, Henry F.	https://de.wikipedia.org/wiki/Henry_F._Urban	Q15906802	1862-02-13T00:00:00Z	1924-05-13T00:00:00Z	Germany	writer	German	None	None	None	None	None
371	Wheatley, Henry B. (Henry Benjamin)	https://en.wikipedia.org/wiki/Henry_B._Wheatley	Q5717646	1838-01-01T00:00:00Z	1917-04-30T00:00:00Z	United Kingdom of Great Britain and Ireland	administrator	English	None	None	Society of Antiquaries of London	None	None
57547	Valéry, Paul	https://fr.wikipedia.org/wiki/Paul_Val%C3%A9ry	Q200639	1871-10-30T00:00:00Z	1945-07-20T00:00:00Z	France	poet	French	None	philosophy	Académie Française	Lycée Condorcet	None
31379	Barreto, Moniz	http://pt.wikipedia.org/wiki/Guilherme_Joaquim_de_Moniz_Barreto	Q10292792	1863-01-01T00:00:00Z	1896-01-01T00:00:00Z	Portugal	writer	Portuguese	None	None	None	None	None
33575	Goldoni, Carlo	http://en.wikipedia.org/wiki/Carlo_Goldoni	Q165534	1707-02-25T00:00:00Z	1793-02-06T00:00:00Z	Kingdom of France	writer	French	None	literature	None	University of Padua	None
6366	Parker, De Witt H. (De Witt Henry)	https://en.wikipedia.org/wiki/Dewitt_H._Parker	Q5268261	1885-01-01T00:00:00Z	1949-01-01T00:00:00Z	None	philosopher	None	None	None	None	None	None
43179	Mosso, A. (Angelo)	https://en.wikipedia.org/wiki/Angelo_Mosso	Q536227	1846-05-30T00:00:00Z	1910-11-24T00:00:00Z	Kingdom of Italy	politician	Italian	None	None	Royal Prussian Academy of Sciences	University of Turin	None
10485	Root, Elihu	https://en.wikipedia.org/wiki/Elihu_Root	Q220619	1845-02-15T00:00:00Z	1937-02-07T00:00:00Z	United States of America	politician	English	None	None	Phi Beta Kappa Society	Hamilton College	None
3098	Hulbert, Archer Butler	https://en.wikipedia.org/wiki/Archer_Butler_Hulbert	Q4785941	1873-01-26T00:00:00Z	1933-12-24T00:00:00Z	United States of America	geographer	None	None	None	Royal Geographical Society	None	None
6909	Catherwood, Mary Hartwell	https://en.wikipedia.org/wiki/Mary_Hartwell_Catherwood	Q6779731	1847-12-16T00:00:00Z	1902-01-01T00:00:00Z	United States of America	poet	None	None	None	None	Granville Female College	None
54922	Schillings, C. G. (Carl Georg)	https://de.wikipedia.org/wiki/Carl_Georg_Schillings	Q120907	1865-12-12T00:00:00Z	1921-01-29T00:00:00Z	Germany	hunter	English	None	None	None	None	None
48083	Kaye, John William, Sir	https://en.wikipedia.org/wiki/John_William_Kaye	Q15527348	1814-06-03T00:00:00Z	1876-07-24T00:00:00Z	None	military historian	None	None	None	Royal Society	Eton College	None
3761	Marshall, H. E. (Henrietta Elizabeth)	https://en.wikipedia.org/wiki/Henrietta_Elizabeth_Marshall	Q3132437	1867-08-09T00:00:00Z	1941-09-19T00:00:00Z	United Kingdom of Great Britain and Ireland	children's writer	English	None	None	None	None	None
22426	Cole, Everett B.	http://en.wikipedia.org/wiki/Everett_B._Cole	Q5416975	1910-04-17T00:00:00Z	2001-08-21T00:00:00Z	United States of America	science fiction writer	None	None	None	None	None	None
18915	Bowles, William Lisle	http://en.wikipedia.org/wiki/William_Lisle_Bowles	Q5584023	1762-09-24T00:00:00Z	1850-04-07T00:00:00Z	United Kingdom of Great Britain and Ireland	poet	English	None	None	None	Trinity College	None
39529	Küster, Ernst Georg Ferdinand	http://de.wikipedia.org/wiki/Ernst_Georg_Ferdinand_K%C3%BCster	Q74875	1839-11-02T00:00:00Z	1930-04-19T00:00:00Z	Germany	surgeon	German	None	None	Bonner Burschenschaft Frankonia	University of Bonn	None
59399	Michel, Dan, active 14th century	https://en.wikipedia.org/wiki/Dan_Michel_of_Northgate	Q5214020	None	None	None	translator	None	None	None	None	None	None
9837	Moore, T. Sturge (Thomas Sturge)	https://en.wikipedia.org/wiki/Thomas_Sturge_Moore	Q506813	1870-03-04T00:00:00Z	1944-07-18T00:00:00Z	United Kingdom	printmaker	English	None	None	None	Lambeth School of Art	None
44138	Wundt, Wilhelm Max	https://de.wikipedia.org/wiki/Wilhelm_Wundt	Q75814	1832-08-16T00:00:00Z	1920-08-31T00:00:00Z	Germany	philosopher	German	None	volkerpsychologie	National Academy of Sciences	Heidelberg University	[['Q9047', 'Gottfried Wilhelm Leibniz']]
2361	Palmer, Alice Freeman	https://en.wikipedia.org/wiki/Alice_Freeman_Palmer	Q2646888	1855-02-21T00:00:00Z	1902-12-06T00:00:00Z	United States of America	university teacher	None	None	None	None	Columbia University	None
65440	Sutton, George Miksch	https://en.wikipedia.org/wiki/George_Miksch_Sutton	Q282864	1898-05-16T00:00:00Z	1982-12-07T00:00:00Z	United States of America	zoologist	None	None	None	None	Cornell University	None
34380	Salt, Henry S.	https://en.wikipedia.org/wiki/Henry_Stephens_Salt	Q1364647	1851-09-20T00:00:00Z	1939-04-19T00:00:00Z	United Kingdom	biographer	English	None	None	None	King's College	None
59237	Stockdale, Frederick Wilton Litchfield	https://en.wikipedia.org/wiki/Frederick_Wilton_Litchfield_Stockdale	Q23695471	1786-01-01T00:00:00Z	1858-01-01T00:00:00Z	Great Britain	painter	None	architectural view	None	None	None	None
996	Cervantes Saavedra, Miguel de	http://en.wikipedia.org/wiki/Miguel_de_Cervantes	Q5682	1547-10-09T00:00:00Z	1616-04-22T00:00:00Z	Spain	poet	Early Modern Spanish	novel	fiction	None	Q5849846	[['Q1215261', 'Guzmán de Alfarache'], ['Q452075', 'Amadis de Gaula'], ['Q313011', 'Heliodorus of Emesa'], ['Q311405', 'Garcilaso de la Vega'], ['Q165257', 'Lope de Vega']]
3414	Amundsen, Roald	https://en.wikipedia.org/wiki/Roald_Amundsen	Q926	1872-07-16T00:00:00Z	1928-06-18T00:00:00Z	Norway	researcher	Norwegian	None	exploration	None	None	None
7408	Xun, Yue	https://zh.wikipedia.org/wiki/%E8%8D%80%E6%82%A6	Q11618050	0148-01-01T00:00:00Z	0209-01-01T00:00:00Z	None	philosopher	Chinese	None	None	None	None	None
26414	Thomson, John Stuart	https://en.wikipedia.org/wiki/John_Stuart_Thomson	Q6259548	1869-01-01T00:00:00Z	1950-01-01T00:00:00Z	United States of America	poet	None	None	None	None	None	None
18339	Dixon, William Hepworth	http://en.wikipedia.org/wiki/William_Hepworth_Dixon	Q823245	1821-06-30T00:00:00Z	1879-12-27T00:00:00Z	United Kingdom of Great Britain and Ireland	writer	English	None	None	None	None	None
6310	Walter, William W.	https://en.wikipedia.org/wiki/Eschatology_(religious_movement)	Q5397170	None	None	None	None	None	None	None	None	None	None
40193	Thureau-Dangin, Paul	http://fr.wikipedia.org/wiki/Paul_Thureau-Dangin	Q736699	1837-12-14T00:00:00Z	1913-02-24T00:00:00Z	France	opinion journalist	French	None	None	Conseil d'Etat	Lycée Louis-le-Grand	None
21515	Otway, Thomas	http://en.wikipedia.org/wiki/Thomas_Otway	Q955217	1652-03-03T00:00:00Z	1685-04-14T00:00:00Z	United Kingdom	writer	English	None	None	None	None	None
374	Bierce, Ambrose	https://en.wikipedia.org/wiki/Ambrose_Bierce	Q191050	1842-06-24T00:00:00Z	1914-01-01T00:00:00Z	United States of America	writer	English	horror novel	literature	None	None	None
56757	Hedberg, Frans	https://sv.wikipedia.org/wiki/Frans_Hedberg	Q1445442	1828-03-02T00:00:00Z	1908-06-08T00:00:00Z	Sweden	poet	Swedish	None	None	None	None	None
31404	Velaras, Ioannes	http://el.wikipedia.org/wiki/%CE%93%CE%B9%CE%AC%CE%BD%CE%B7%CF%82_%CE%92%CE%B7%CE%BB%CE%B1%CF%81%CE%AC%CF%82	Q750820	1771-01-01T00:00:00Z	1823-01-01T00:00:00Z	Ottoman Empire	author	Modern Greek	None	None	None	None	None
9051	Artsybashev, M. (Mikhail)	https://en.wikipedia.org/wiki/Mikhail_Artsybashev	Q448143	1878-11-05T00:00:00Z	1927-03-03T00:00:00Z	Russian Empire	novelist	Russian	None	None	None	None	None
16503	Lumley, Benjamin	http://en.wikipedia.org/wiki/Benjamin_Lumley	Q2896159	1811-01-01T00:00:00Z	1875-03-17T00:00:00Z	United Kingdom of Great Britain and Ireland	solicitor	English	None	None	None	None	None
17962	Gil, Augusto	http://pt.wikipedia.org/wiki/Augusto_Gil	Q1765955	1873-07-31T00:00:00Z	1929-11-26T00:00:00Z	Portugal	poet	Portuguese	None	None	None	Law School of the University of Coimbra	None
13918	Fea, Allan	https://en.wikipedia.org/wiki/Allan_Fea	Q52147524	1860-01-01T00:00:00Z	1956-01-01T00:00:00Z	None	historian	English	None	None	None	None	None
7988	Hecht, Ben	https://en.wikipedia.org/wiki/Ben_Hecht	Q267441	1894-02-28T00:00:00Z	1964-04-18T00:00:00Z	United States of America	screenwriter	English	None	None	None	Washington Park High School	None
12217	Fetter, Frank A. (Frank Albert)	https://en.wikipedia.org/wiki/Frank_Fetter	Q2295303	1863-03-08T00:00:00Z	1949-03-21T00:00:00Z	United States of America	economist	None	None	economic history	None	Indiana University	None
33721	Harper, Francis	http://en.wikipedia.org/wiki/Francis_Harper_%28biologist%29	Q4354689	1886-11-17T00:00:00Z	1972-11-17T00:00:00Z	United States of America	ornithologist	None	None	None	None	Cornell University	None
60431	Quelle & Meyer (Leipzig)	https://de.wikipedia.org/wiki/Quelle_%26_Meyer	Q2122662	None	None	None	None	None	None	None	None	None	None
16523	Bahá'u'lláh	http://en.wikipedia.org/wiki/Bahá'u'lláh	Q101054	1817-11-12T00:00:00Z	1892-05-29T00:00:00Z	Qajar Iran	writer	Persian	None	None	None	None	None
33101	Ovington, Mary White	http://en.wikipedia.org/wiki/Mary_White_Ovington	Q3296259	1865-04-11T00:00:00Z	1951-07-15T00:00:00Z	United States of America	suffragette	English	None	None	NAACP	Harvard University	None
14025	Ross, Martin	https://en.wikipedia.org/wiki/Violet_Florence_Martin	Q1568956	1862-06-11T00:00:00Z	1915-12-21T00:00:00Z	Republic of Ireland	novelist	English	None	None	None	Alexandra College	None
61433	Murie, Adolph	https://en.wikipedia.org/wiki/Adolph_Murie	Q4684380	1899-09-06T00:00:00Z	1974-08-16T00:00:00Z	United States of America	zoologist	English	None	None	None	University of Michigan	None
57119	Beaven, James	https://en.wikipedia.org/wiki/James_Beaven	Q15442437	1801-07-09T00:00:00Z	1875-11-08T00:00:00Z	None	None	None	None	None	None	None	None
42576	Emerton, J. H. (James Henry)	http://en.wikipedia.org/wiki/James_Henry_Emerton	Q3161146	1847-03-31T00:00:00Z	1931-12-05T00:00:00Z	United States of America	zoologist	None	None	arachnology	None	University of Jena	None
24901	Dryden, John F. (John Fairfield)	http://en.wikipedia.org/wiki/John_F._Dryden	Q5624820	1839-08-07T00:00:00Z	1911-11-24T00:00:00Z	United States of America	politician	English	None	None	None	Worcester Academy	None
9896	Vizetelly, Ernest Alfred	https://en.wikipedia.org/wiki/Ernest_Alfred_Vizetelly	Q5392696	1853-01-01T00:00:00Z	1922-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	journalist	English	None	None	None	None	None
49532	Colt, Samuel	https://en.wikipedia.org/wiki/Samuel_Colt	Q183246	1814-07-19T00:00:00Z	1862-01-10T00:00:00Z	United States of America	artisan	English	None	None	freemasonry	None	None
5027	Hayes, Rutherford Birchard	https://en.wikipedia.org/wiki/Rutherford_B._Hayes	Q35686	1822-10-04T00:00:00Z	1893-01-17T00:00:00Z	United States of America	military officer	English	None	None	American Antiquarian Society	Harvard Law School	None
26338	Carvalho, Maria Amalia Vaz de	https://en.wikipedia.org/wiki/Maria_Am%C3%A1lia_Vaz_de_Carvalho	Q6760996	1847-02-02T00:00:00Z	1921-03-24T00:00:00Z	Portugal	poet	Portuguese	None	None	None	None	None
52958	Julian, of Norwich	https://en.wikipedia.org/wiki/Julian_of_Norwich	Q236699	1342-11-08T00:00:00Z	1416-01-01T00:00:00Z	Kingdom of England	writer	Middle English	None	None	None	None	None
24930	Greeley, Horace	http://en.wikipedia.org/wiki/Horace_Greeley	Q436790	1811-02-03T00:00:00Z	1872-11-29T00:00:00Z	United States of America	journalist	English	None	None	None	None	None
5167	Yeats, W. B. (William Butler)	https://en.wikipedia.org/wiki/W._B._Yeats	Q40213	1865-06-13T00:00:00Z	1939-01-28T00:00:00Z	Irish Free State	mystic	English	None	fiction	Royal Society of Literature	National College of Art and Design	[['Q239540', 'Augusta, Lady Gregory'], ['Q4352055', 'Edmund Spenser'], ['Q77017', 'Jakob Böhme'], ['Q185832', 'Emmanuel Swedenborg'], ['Q9358', 'Friedrich Nietzsche'], ['Q93343', 'Percy Bysshe Shelley'], ['Q41513', 'William Blake'], ['Q182589', 'William Morris'], ['Q30875', 'Oscar Wilde']]
31526	Nohl, Ludwig	https://de.wikipedia.org/wiki/Ludwig_Nohl	Q97494	1831-12-05T00:00:00Z	1885-12-15T00:00:00Z	Kingdom of Prussia	music historian	German	None	None	Burschenschaft Alemannia Bonn	None	None
21012	Ryerson, Egerton	http://en.wikipedia.org/wiki/Egerton_Ryerson	Q5347788	1803-03-24T00:00:00Z	1882-02-19T00:00:00Z	Canada	politician	English	None	None	None	None	None
64008	William, of Jumièges	https://en.wikipedia.org/wiki/William_of_Jumi%C3%A8ges	Q722296	1000-01-01T00:00:00Z	http://www.wikidata.org/.well-known/genid/07a0dd36c057ed7f8d5e7b84c39a48a5	France	writer	Medieval Latin	None	None	None	None	None
58776	Hesekiel, George	https://en.wikipedia.org/wiki/Johann_Georg_Ludwig_Hesekiel	Q96889	1819-08-12T00:00:00Z	1874-02-26T00:00:00Z	Germany	journalist	German	None	None	None	University of Halle-Wittenberg	None
43657	Dall, Caroline Wells Healey	https://en.wikipedia.org/wiki/Caroline_Healey_Dall	Q4953036	1822-06-22T00:00:00Z	1912-12-17T00:00:00Z	United States of America	economist	English	None	essay	None	None	None
10080	Blatch, Harriot Stanton	https://en.wikipedia.org/wiki/Harriot_Stanton_Blatch	Q5664672	1856-01-20T00:00:00Z	1940-11-20T00:00:00Z	United States of America	writer	None	None	None	National Woman's Party	Vassar College	None
36086	Mahalin, Paul	https://fr.wikipedia.org/wiki/Paul_Mahalin	Q52150068	1828-01-17T00:00:00Z	1899-03-20T00:00:00Z	France	writer	French	None	None	None	None	None
19428	Gualdo, Luigi	http://it.wikipedia.org/wiki/Luigi_Gualdo	Q3839732	1847-02-09T00:00:00Z	1898-05-15T00:00:00Z	Kingdom of Italy	writer	Italian	None	None	None	None	None
2060	Beckford, William	https://en.wikipedia.org/wiki/William_Beckford_(novelist)	Q361026	1760-10-01T00:00:00Z	1844-05-02T00:00:00Z	British Empire	slaveholder	English	None	None	None	None	None
24766	Krafft-Ebing, R. von (Richard)	https://en.wikipedia.org/wiki/Richard_von_Krafft-Ebing	Q77082	1840-08-14T00:00:00Z	1902-12-22T00:00:00Z	Germany	physician	German	None	psychiatry	German Academy of Sciences Leopoldina	University of Vienna	None
33478	Kennedy, John Pendleton	http://en.wikipedia.org/wiki/John_P._Kennedy	Q938005	1795-10-25T00:00:00Z	1870-08-18T00:00:00Z	United States of America	lawyer	English	None	None	American Academy of Arts and Sciences	Baltimore College	None
84	Shelley, Mary Wollstonecraft	https://en.wikipedia.org/wiki/Mary_Wollstonecraft_Shelley	Q47152	1797-08-30T00:00:00Z	1851-02-01T00:00:00Z	United Kingdom of Great Britain and Ireland	poet	English	speculative fiction	fiction	None	None	None
942	Hudson, W. H. (William Henry)	https://en.wikipedia.org/wiki/William_Henry_Hudson	Q1359140	1841-08-04T00:00:00Z	1922-08-18T00:00:00Z	United Kingdom of Great Britain and Ireland	naturalist	English	None	None	None	None	None
16718	Keferstein, Christian	http://sv.wikipedia.org/wiki/Christian_Keferstein	Q88458	1784-01-20T00:00:00Z	1866-08-26T00:00:00Z	Germany	mineralogist	German	None	geology	None	None	None
60549	Montanelli, Giuseppe	https://it.wikipedia.org/wiki/Giuseppe_Montanelli	Q3108102	1813-01-01T00:00:00Z	1862-06-17T00:00:00Z	Kingdom of Italy	poet	Italian	None	None	None	None	None
58194	Molina, Tirso de	https://es.wikipedia.org/wiki/Tirso_de_Molina	Q295598	1579-04-03T00:00:00Z	1648-02-20T00:00:00Z	Spain	historian	Spanish	comedy	None	None	University of Alcalá	None
29753	Bartley, Nalbro	https://en.wikipedia.org/wiki/Nalbro_Bartley	Q30598690	1888-11-10T00:00:00Z	1952-09-07T00:00:00Z	United States of America	novelist	None	None	None	None	None	None
14161	Kataja, Väinö	https://fi.wikipedia.org/wiki/V%C3%A4in%C3%B6_Kataja	Q11902066	1867-09-28T00:00:00Z	1914-12-02T00:00:00Z	Grand Duchy of Finland	writer	None	None	None	None	None	None
58117	Hipkins, Alfred J. (Alfred James)	https://en.wikipedia.org/wiki/Alfred_James_Hipkins	Q2835181	1826-06-17T00:00:00Z	1903-06-03T00:00:00Z	United Kingdom of Great Britain and Ireland	musicologist	None	None	None	None	None	None
45311	Cooper, A. Heaton (Alfred Heaton)	http://en.wikipedia.org/wiki/Alfred_Heaton_Cooper	Q4722809	1864-01-01T00:00:00Z	1929-01-01T00:00:00Z	None	illustrator	None	None	None	None	None	None
751	Holmes, Oliver Wendell	https://en.wikipedia.org/wiki/Oliver_Wendell_Holmes,_Sr.	Q319829	1809-08-29T00:00:00Z	1894-10-07T00:00:00Z	United States of America	physician writer	English	None	None	Phi Beta Kappa Society	Harvard College	None
2232	Webster, John	https://en.wikipedia.org/wiki/John_Webster	Q225904	1578-01-01T00:00:00Z	1634-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	poet	English	Shakespearean comedy	None	None	Merchant Taylors' School	None
32986	Stanley, Thomas	http://en.wikipedia.org/wiki/Thomas_Stanley_%28author%29	Q4444796	1625-09-01T00:00:00Z	1678-04-22T00:00:00Z	England	historian	English	None	None	Royal Society	Pembroke College	None
47484	Rogers, W. A. (William Allen)	https://en.wikipedia.org/wiki/William_Allen_Rogers	Q8004359	1854-05-23T00:00:00Z	1931-10-20T00:00:00Z	United States of America	illustrator	None	None	None	None	None	None
